date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/17/2023,3:07 PM,0.0,0.0,270.0,432020000.0,1368200.0,0.0615975,0.0010179,439137000.0,1495800.0,0.0603655,0.0016438,0.043028054,0.019483645,1.1961752,0.042874826,0.000184653,350.82022,350.9229,350.56675,25.642,0.0008194258998286,0.0008200999617444,0.0034062316433566,1.8746497461928935e-07,32,32,32,32,8.911110965829103,0.0002832790415620135,0.0
4/17/2023,3:07 PM,0.1,0.0,270.0,476161900.0,2104800.0,0.0618281,0.001057,488857500.0,1500300.0,0.059876,0.001584,0.038316559,0.020883554,1.1959038,0.038339179,0.000192265,350.82236,350.92183,350.56675,25.685,0.0007297002285278,0.0007333431331293,0.0036509709790209,1.9519289340101526e-07,32,32,32,32,9.141038036469359,0.00028218950908494577,0.0
4/17/2023,3:07 PM,0.2,0.0,270.0,534884100.0,2768500.0,0.0551303,0.0011539,540540100.0,2167100.0,0.0527997,0.0011368,0.039210684,0.022045851,1.1960232,0.039257119,0.000202814,350.82343,350.9229,350.56568,25.65,0.0007467279375357,0.0007509012815608,0.0038541697552447,2.05902538071066e-07,32,32,32,32,9.605749983718457,0.00028451004415619213,0.0
4/17/2023,3:07 PM,0.3,0.0,270.0,603174300.0,3148300.0,0.0571395,0.0011189,592437800.0,2299300.0,0.0549914,0.0010976,0.039159898,0.022041284,1.1957627,0.039441011,0.000209882,350.82022,350.92183,350.56675,25.588,0.0007457607693772,0.0007544187260902,0.0038533713286713,2.130781725888325e-07,32,32,32,32,8.832091777739983,0.0002816849489493794,0.0
4/17/2023,3:08 PM,0.4,0.0,270.0,665740600.0,3411000.0,0.0602839,0.0015759,640712900.0,2277100.0,0.0544331,0.0014039,0.038325042,0.020966528,1.1960667,0.038870413,0.000202814,350.82022,350.92076,350.56568,25.586,0.0007298617787088,0.0007435044567712,0.0036654769230769,2.05902538071066e-07,32,32,32,32,8.986332011318076,0.00028052271464467244,0.0
4/17/2023,3:08 PM,0.5,0.0,270.0,717348700.0,2986000.0,0.0621018,0.0021527,686417100.0,3211000.0,0.0593753,0.0011987,0.037802184,0.019569773,1.1961535,0.038305358,0.000175083,350.82129,350.92076,350.56568,25.597,0.000719904475338,0.0007326962127008,0.0034212889860139,1.777492385786802e-07,32,32,32,32,9.1412305043836,0.00028077739839925956,0.0
4/17/2023,3:08 PM,0.6,0.0,270.0,762794200.0,4077400.0,0.0601035,0.0012528,728468500.0,2736200.0,0.0572794,0.0011786,0.037881352,0.019648615,1.1960449,0.038705766,0.000204771,350.81915,350.91648,350.56354,25.413,0.0007214121500666,0.0007403551262433,0.0034350725524475,2.0788934010152286e-07,32,32,32,32,8.98348729690717,0.00027475892854145277,0.0
4/17/2023,3:08 PM,0.7,0.0,270.0,806244400.0,4673800.0,0.0575532,0.001615,769099300.0,4275000.0,0.0558552,0.0010905,0.038385179,0.021382814,1.195817,0.038554499,0.000183674,350.82022,350.91541,350.56354,25.364,0.0007310070272329,0.0007374617253251,0.0037382541958041,1.864710659898477e-07,32,32,32,32,9.060781817773863,0.00027341583553625856,0.0
4/17/2023,3:09 PM,0.8,0.0,270.0,833492700.0,5074300.0,0.0494964,0.0017846,798798100.0,4331800.0,0.0529097,0.0021874,0.038671511,0.022489975,1.1957953,0.038909779,0.000222932,350.82129,350.91434,350.56461,25.261,0.0007364599314416,0.0007442574407039,0.0039318138111888,2.263269035532995e-07,32,32,32,32,8.898458321179842,0.00027163632500611876,0.0
4/17/2023,3:09 PM,0.9,0.0,270.0,839825300.0,5289700.0,0.0496757,0.001222,811834000.0,3803600.0,0.0493996,0.0016332,0.0384849,0.022604269,1.1957736,0.038975245,0.000179977,350.81808,350.91327,350.56354,25.156,0.0007329061131213,0.0007455096595256,0.0039517952797202,1.8271776649746198e-07,32,32,32,32,8.581667873694467,0.00026973491059120535,0.0
