date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,stretchDiffs
4/14/2023,12:51 PM,0.0,0.0,0.0,432225400.0,1118500.0,0.0622631,0.0008975988,439158900.0,1383500.0,0.059424,0.0017217,0.042956496,0.019668516,1.1959147,0.042787937,0.000181391,350.73787,350.94749,350.58279,25.601,4.2956496e-05,4.2787937e-05,1.9668516e-05,1.81391e-07,0.0
4/14/2023,12:51 PM,0.1,0.0,0.0,475376400.0,2074900.0,0.0622922,0.0010499,488225900.0,1903000.0,0.0584349,0.0020025,0.03824794,0.020911067,1.1956542,0.038315907,0.000186502,350.74322,350.94963,350.58386,25.663,3.824794e-05,3.8315907e-05,2.0911067e-05,1.86502e-07,0.0
4/14/2023,12:51 PM,0.2,0.0,0.0,534989000.0,2344100.0,0.0548915,0.0011007,540698900.0,1955300.0,0.0524061,0.001094,0.03915631,0.021949497,1.1956433,0.0391997,0.000208578,350.74322,350.94963,350.58279,25.757,3.915631e-05,3.91997e-05,2.1949497e-05,2.08578e-07,0.0
4/14/2023,12:51 PM,0.3,0.0,0.0,603729000.0,2556900.0,0.0567202,0.0010958,592267100.0,2130300.0,0.0542247,0.0010461,0.039131624,0.02183031,1.1957302,0.039379677,0.000184871,350.74215,350.94963,350.58386,25.639,3.9131624e-05,3.9379677e-05,2.183031e-05,1.84871e-07,0.0
4/14/2023,12:51 PM,0.4,0.0,0.0,665331600.0,3063000.0,0.059757,0.0016832,640593200.0,2906200.0,0.0541325,0.0012043,0.0382288,0.020760234,1.1961426,0.038780693,0.000194549,350.74215,350.94856,350.58386,25.693,3.82288e-05,3.8780693e-05,2.0760234e-05,1.94549e-07,0.0
4/14/2023,12:52 PM,0.5,0.0,0.0,716656800.0,3557500.0,0.0617359,0.0016446,685323700.0,3121600.0,0.0577407,0.0011964,0.037804903,0.019567816,1.1958279,0.038247179,0.000186611,350.74322,350.94856,350.58386,25.754,3.7804903e-05,3.8247179e-05,1.9567816e-05,1.86611e-07,0.0
4/14/2023,12:52 PM,0.6,0.0,0.0,763550300.0,4567700.0,0.0597478,0.0011714,729355700.0,3659500.0,0.0553017,0.0010516,0.037830132,0.019808474,1.1958496,0.03875318,0.000186176,350.74322,350.9507,350.58172,25.685,3.7830132e-05,3.875318e-05,1.9808474e-05,1.86176e-07,0.0
4/14/2023,12:52 PM,0.7,0.0,0.0,804346100.0,4378900.0,0.0558002,0.0022123,768362200.0,4934500.0,0.0539911,0.0010838,0.038403775,0.021517987,1.1956216,0.03865944,0.000197485,350.74215,350.94749,350.58279,25.658,3.8403775e-05,3.865944e-05,2.1517987e-05,1.97485e-07,0.0
4/14/2023,12:52 PM,0.8,0.0,0.0,832825100.0,4651500.0,0.0497707,0.001458,799617800.0,4473300.0,0.0518112,0.0019181,0.0387037,0.02254946,1.1955022,0.03894969,0.000205424,350.74322,350.94856,350.58279,25.757,3.87037e-05,3.894969e-05,2.254946e-05,2.05424e-07,0.0
4/14/2023,12:52 PM,0.9,0.0,0.0,838242400.0,5168400.0,0.0497593,0.001191,812140500.0,4074800.0,0.0483576,0.0018549,0.038461302,0.02264059,1.1950789,0.038982314,0.000214341,350.74429,350.94963,350.58493,25.742,3.8461302e-05,3.8982314e-05,2.264059e-05,2.14341e-07,0.0
4/14/2023,12:53 PM,1.0,0.0,0.0,839633300.0,4368800.0,0.049625,0.0010906,814993100.0,3767000.0,0.0482273,0.0012543,0.038475331,0.022685394,1.195372,0.039033317,0.00023011,350.74108,350.9507,350.58386,25.724,3.8475331e-05,3.9033317e-05,2.2685394e-05,2.3011000000000001e-07,0.0
