date,time,Vctrl,stretchAmt,stretchAngle,Freq1,errFreq1,Amp1,errAmp1,Freq2,errFreq2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,AmtFreq1,AmtAmp1,AmtFreq2,AmtAmp2,angle,strain,stretchDiffs
4/12/2023,4:05 PM,0.0,0.0,315.0,431688400.0,918305.1,0.0608267,0.0007693443,439048700.0,1244700.0,0.7492619,0.0210777,0.043039907,0.01961262,1.1959255,0.042915389,0.000194984,350.84161,350.863,350.69509,26.022,0.0008196516282612,0.000820875841622,0.0034287797202797,1.9795329949238578e-07,32,32,32,32,-40.77048761416595,0.00020277423599466757,0.0
4/12/2023,4:05 PM,0.1,0.0,315.0,475167000.0,1765900.0,0.061163,0.0006716215,487995400.0,1902600.0,0.7434912,0.0185657,0.038327978,0.020963809,1.1957302,0.038359406,0.00016758,350.84161,350.863,350.69616,25.971,0.0007299176918682,0.0007337300306044,0.0036650015734265,1.701319796954315e-07,32,32,32,32,-40.82291389594843,0.0002041722065658646,0.0
4/12/2023,4:05 PM,0.2,0.0,315.0,534332300.0,1840600.0,0.0536252,0.0011568,540358600.0,2004400.0,0.6520081,0.0119664,0.039251681,0.022053463,1.1955673,0.039273213,0.000200313,350.84375,350.86407,350.69402,26.051,0.0007475086840601,0.0007512091239479,0.0038555005244755,2.0336345177664974e-07,32,32,32,32,-40.81768590246155,0.00020129578116186576,0.0
4/12/2023,4:05 PM,0.3,0.0,315.0,603349800.0,2203000.0,0.0559193,0.0007402193,592642200.0,2178700.0,0.6764496,0.0166472,0.039243416,0.021984513,1.1956542,0.039536056,0.000189329,350.84375,350.86407,350.69509,26.03,0.0007473512854694,0.0007562367253251,0.0038434463286713,1.9221218274111677e-07,32,32,32,32,-40.87122643670989,0.00020269409421144388,0.0
4/12/2023,4:05 PM,0.4,0.0,315.0,665251000.0,2073200.0,0.058893,0.0015469,640077000.0,2304200.0,0.6775279,0.0182328,0.038388115,0.020877355,1.1956542,0.038884659,0.000163339,350.84268,350.86514,350.69509,26.056,0.0007310629403923,0.0007437769510328,0.0036498872377622,1.6582639593908629e-07,32,32,32,32,-40.50793557441458,0.00020290577747061647,0.0
4/12/2023,4:06 PM,0.5,0.0,315.0,717120100.0,2509100.0,0.0607763,0.0015373,685111700.0,2176500.0,0.7364031,0.0126472,0.037930289,0.019566076,1.1961209,0.038380068,0.000165731,350.84375,350.86514,350.69509,26.078,0.0007223441058845,0.000734125248661,0.0034206426573426,1.6825482233502536e-07,32,32,32,32,-40.66168939905877,0.00020280575245678985,0.0
4/12/2023,4:06 PM,0.6,0.0,315.0,762367000.0,3377200.0,0.0590209,0.0007699273,728738900.0,3109500.0,0.7022387,0.0145102,0.037923003,0.019751273,1.1958713,0.038827458,0.000183457,350.84268,350.86621,350.69616,26.065,0.0007222053513616,0.0007426828232593,0.0034530197552447,1.862507614213198e-07,32,32,32,32,-40.35645756198123,0.00020442207292400874,0.0
4/12/2023,4:06 PM,0.7,0.0,315.0,804733700.0,3674200.0,0.0565072,0.0012545,767735500.0,3746800.0,0.6872564,0.0141758,0.038473373,0.02145263,1.1955999,0.038684561,0.000189764,350.84268,350.86407,350.69509,26.073,0.0007326865930298,0.0007399495218056,0.0037504597902097,1.92653807106599e-07,32,32,32,32,-40.716774112869665,0.00020278979450006116,0.0
4/12/2023,4:06 PM,0.8,0.0,315.0,832653200.0,3307400.0,0.0497564,0.0009216282,798732500.0,3396200.0,0.6617632,0.0270332,0.038779171,0.022509006,1.1953611,0.038998082,0.00020053,350.84268,350.86514,350.69402,26.059,0.0007385102075795,0.0007459464804896,0.0039351409090909,2.035837563451777e-07,32,32,32,32,-40.449835796013154,0.00020151018471897852,0.0
4/12/2023,4:06 PM,0.9,0.0,315.0,837566200.0,2866800.0,0.0494368,0.0008404368,811332900.0,3745600.0,0.6024473,0.018545,0.03856744,0.022628737,1.1954154,0.039088669,0.000223258,350.84482,350.86621,350.69723,26.062,0.0007344780041896,0.0007476792081101,0.0039560729020979,2.2665786802030459e-07,32,32,32,32,-40.71684523168126,0.00020561608221275217,0.0
4/12/2023,4:07 PM,1.0,0.0,315.0,838882800.0,3094700.0,0.049245,0.000784546,814958800.0,3334000.0,0.5988141,0.0119752,0.038516328,0.02266147,1.195144,0.039063766,0.000194005,350.84268,350.86514,350.69616,25.995,0.0007335046276899,0.000747202869166,0.0039617954545454,1.9695939086294417e-07,32,32,32,32,-40.56458206700242,0.00020430181217694413,0.0
4/12/2023,4:07 PM,1.1,0.0,315.0,841014100.0,3060700.0,0.0494032,0.0007274887,818407800.0,3346400.0,0.606201,0.013193,0.038264904,0.022668539,1.1953937,0.038852035,0.000192157,350.84161,350.863,350.6983,25.898,0.0007287165111407,0.0007431529265493,0.0039630312937062,1.950832487309645e-07,32,32,32,32,-40.92398744646039,0.0002069692478428104,0.0
4/12/2023,4:07 PM,1.2,0.0,315.0,846615900.0,4116800.0,0.0495833,0.0006247319,824771500.0,3939200.0,0.6121702,0.0135179,0.032626341,0.022138286,1.1953285,0.033337331,0.000191395,350.84054,350.86193,350.69509,25.904,0.0006213357646162,0.000637668917368,0.0038703297202797,1.9430964467005082e-07,32,32,32,32,-40.82288010951676,0.00020275906220677944,0.0
4/12/2023,4:08 PM,0.0,2e-05,315.0,431464500.0,1049200.0,0.0608513,0.0008508728,438750100.0,1306000.0,0.7503632,0.0191885,0.043000975,0.01958652,1.1959255,0.042884179,0.000185958,350.83413,350.82878,350.8491,25.928,0.0008189102075795,0.0008202788638102,0.0034242167832167,1.8878984771573605e-07,32,32,32,32,-45.09566287781642,0.00040495727747366563,2e-05
4/12/2023,4:08 PM,0.1,2e-05,315.0,475079400.0,1711200.0,0.06141,0.000678641,488474900.0,1681300.0,0.7415742,0.0178342,0.038317103,0.020964462,1.1958821,0.038371477,0.00019792,350.83306,350.82557,350.85017,25.732,0.0007297105884593,0.0007339609219586,0.0036651157342657,2.009340101522843e-07,32,32,32,32,-45.21136992448976,0.000406377946446908,2e-05
4/12/2023,4:08 PM,0.2,2e-05,315.0,534081400.0,2031800.0,0.0536537,0.0009715011,540540600.0,1785600.0,0.6537491,0.0122715,0.039097695,0.022032149,1.1952851,0.039147393,0.000195419,350.83092,350.82557,350.85017,25.546,0.0007445761759664,0.0007488024674827,0.0038517743006993,1.9839492385786802e-07,32,32,32,32,-45.094109587489314,0.00040637040016959036,2e-05
4/12/2023,4:08 PM,0.3,2e-05,315.0,603289200.0,2212100.0,0.056418,0.0010228,591979600.0,2397900.0,0.6801978,0.016693,0.03908073,0.021979185,1.1954154,0.039412301,0.000196398,350.83092,350.82343,350.85124,25.603,0.0007442530946486,0.0007538695677123,0.0038425148601398,1.9938883248730966e-07,32,32,32,32,-45.2088148068392,0.00040779098621898733,2e-05
4/12/2023,4:09 PM,0.4,2e-05,315.0,664223300.0,2285200.0,0.0594679,0.0013439,640102200.0,2287000.0,0.6788685,0.0138789,0.038284044,0.020871483,1.195741,0.038808644,0.000190634,350.83306,350.8245,350.85017,25.63,0.0007290810131403,0.0007423229533282,0.0036488606643356,1.9353705583756345e-07,32,32,32,32,-45.269257082997605,0.0004063838449894219,2e-05
4/12/2023,4:09 PM,0.5,2e-05,315.0,716354500.0,2137300.0,0.0612973,0.0013029,684941700.0,3152200.0,0.736598,0.0133481,0.037816213,0.019553244,1.1957519,0.038282956,0.000189329,350.83092,350.8245,350.85017,25.691,0.0007201716434964,0.0007322677123182,0.0034183993006993,1.9221218274111677e-07,32,32,32,32,-45.15200275724311,0.00040637342701692607,2e-05
4/12/2023,4:09 PM,0.6,2e-05,315.0,762405000.0,2854500.0,0.059069,0.0007453014,728593700.0,2959400.0,0.7031546,0.0141674,0.037888638,0.01972811,1.1959581,0.038771232,0.000180412,350.83413,350.8245,350.84803,25.804,0.0007215509045896,0.000741607345065,0.0034489702797202,1.831593908629442e-07,32,32,32,32,-45.33094190804439,0.0004035651259826035,2e-05
4/12/2023,4:09 PM,0.7,2e-05,315.0,804492500.0,3625400.0,0.0563376,0.0015117,768923800.0,3653300.0,0.6870668,0.0109973,0.038384309,0.021435448,1.1953937,0.038627359,0.000200639,350.82985,350.8245,350.84589,25.81,0.0007309904589601,0.0007388553749043,0.0037474559440559,2.0369441624365482e-07,32,32,32,32,-45.095272614595,0.00040071780891234973,2e-05
4/12/2023,4:09 PM,0.8,2e-05,315.0,833383600.0,3238900.0,0.0496389,0.0009198928,799907000.0,3863900.0,0.6649835,0.0253339,0.038717511,0.022521838,1.1952851,0.038936205,0.000214776,350.83199,350.82557,350.84803,25.847,0.0007373359550561,0.0007447629112471,0.0039373842657342,2.180467005076142e-07,32,32,32,32,-45.153874907326816,0.0004035471801526438,2e-05
4/12/2023,4:10 PM,0.9,2e-05,315.0,838428400.0,3107100.0,0.0494028,0.0008057758,812635300.0,3761300.0,0.6040619,0.0199916,0.038451515,0.02261895,1.1951332,0.038966219,0.00020923,350.83199,350.82664,350.84803,25.804,0.000732270329461,0.0007453370122417,0.0039543618881118,2.1241624365482237e-07,32,32,32,32,-45.09527085939274,0.0004035441160753505,2e-05
4/12/2023,4:10 PM,1.0,2e-05,315.0,838970600.0,2780500.0,0.0491336,0.0007436691,814821900.0,3312200.0,0.5982395,0.014814,0.038439335,0.022652553,1.1950789,0.039000257,0.000222171,350.83199,350.82557,350.84696,25.874,0.0007320383736431,0.000745988083397,0.0039602365384615,2.2555431472081218e-07,32,32,32,32,-45.15450960017846,0.00040213404701056505,2e-05
4/12/2023,4:10 PM,1.1,2e-05,315.0,840381800.0,3722800.0,0.0491789,0.0007552598,818105600.0,3237400.0,0.6055726,0.0131666,0.038198677,0.022661361,1.1952851,0.038816909,0.000216299,350.83092,350.8245,350.84589,25.855,0.0007274552847076,0.0007424810443764,0.0039617763986013,2.1959289340101526e-07,32,32,32,32,-45.154510647582576,0.0004007208934528512,2e-05
4/12/2023,4:10 PM,1.2,2e-05,315.0,844861300.0,3790400.0,0.0493431,0.0006588477,824970000.0,4304300.0,0.6131137,0.0144018,0.032520856,0.022110556,1.1951983,0.033216948,0.000191613,350.83306,350.82557,350.84589,25.96,0.0006193269091601,0.0006353662586074,0.0038654818181818,1.945309644670051e-07,32,32,32,32,-45.214878946018,0.0004007254884141678,2e-05
4/12/2023,4:11 PM,0.0,4e-05,315.0,431611300.0,1064400.0,0.060824,0.0007930389,439382700.0,1507600.0,0.7539224,0.0179146,0.043026857,0.0195987,1.1958279,0.042933441,0.000165949,350.86514,350.86942,351.04803,25.957,0.0008194031041706,0.0008212211361897,0.0034263461538461,1.684761421319797e-07,32,32,32,32,-44.73203420375912,0.0006677074621406674,2e-05
4/12/2023,4:11 PM,0.1,4e-05,315.0,475195600.0,1563100.0,0.0613196,0.0006505495,488416500.0,1800200.0,0.7384832,0.023875,0.038302966,0.020957176,1.1954697,0.038386701,0.00016062,350.86407,350.86942,351.04696,25.882,0.0007294413635498,0.0007342521231828,0.0036638419580419,1.6306598984771573e-07,32,32,32,32,-44.69535771484797,0.0006663014001421777,2e-05
4/12/2023,4:11 PM,0.2,4e-05,315.0,533989700.0,1624800.0,0.0532545,0.0009642501,540559300.0,1787200.0,0.6539242,0.0121478,0.039170882,0.02203987,1.1952851,0.039240045,0.000216081,350.86407,350.86835,351.04696,25.866,0.0007459699485812,0.0007505746939556,0.0038531241258741,2.193715736040609e-07,32,32,32,32,-44.73203411106516,0.0006662943085039634,2e-05
4/12/2023,4:12 PM,0.3,4e-05,315.0,603438100.0,1788300.0,0.0560704,0.000851324,592116900.0,2445500.0,0.6842116,0.0159193,0.039216447,0.021986471,1.1955022,0.039518004,0.000201291,350.86514,350.86942,351.04589,25.842,0.0007468376880594,0.0007558914307574,0.0038437886363636,2.04356345177665e-07,32,32,32,32,-44.730668486315516,0.0006648812791887929,2e-05
