date,time,stretchAngle,stretchAmt,Vtarget,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/2/2023,9:45 AM,30.0,0.0,-1.2,0.042744438,0.020369396,1.1963055,0.042596868,0.000190743,350.8245,350.98172,350.62236,23.405,-5.872e-06,-1.200267,0.0008140247191011,0.0008147832440703,0.0035610832167832,1.9364771573604065e-07,-5.866133866133866e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.183099,0.042745308,0.02037081,1.196414,0.042611114,0.000201618,350.8245,350.98172,350.62023,23.431,-5.546e-06,-1.1827911,0.0008140412873738,0.000815055738332,0.0035613304195804,2.046883248730965e-07,-5.540459540459541e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.166197,0.042763795,0.020375486,1.1963923,0.042598934,0.000189003,350.8245,350.98386,350.62129,23.41,-6.307e-06,-1.1666178,0.0008143933536469,0.0008148227620504,0.0035621479020979,1.9188121827411169e-07,-6.300699300699301e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.149296,0.042749767,0.020371897,1.1964466,0.042598064,0.000200095,350.82557,350.98172,350.62023,23.37,-5.329e-06,-1.1486535,0.0008141262045324,0.0008148061208875,0.0035615204545454,2.031421319796954e-07,-5.323676323676324e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.132394,0.042747701,0.020372332,1.1964574,0.042600892,0.00017367,350.8245,350.98172,350.62129,23.353,-4.785e-06,-1.1312428,0.0008140868596457,0.000814860214231,0.0035615965034965,1.7631472081218277e-07,-4.780219780219781e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.1154929999999998,0.042766079,0.020370157,1.1963706,0.042602305,0.000184327,350.8245,350.98279,350.62129,23.365,-6.307e-06,-1.1151021,0.0008144368501237,0.000814887241775,0.0035612162587412,1.8713401015228426e-07,-6.300699300699301e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.098592,0.042806642,0.020381684,1.1966202,0.042657984,0.000160729,350.82343,350.98279,350.62129,23.359,-5.546e-06,-1.0988637,0.0008152093315558,0.0008159522570772,0.0035632314685314,1.6317664974619288e-07,-5.540459540459541e-09,0.0
5/2/2023,9:45 AM,30.0,0.0,-1.08169,0.042735412,0.02037516,1.1963814,0.042592409,0.000199225,350.82343,350.98065,350.62129,23.292,-5.655e-06,-1.0818763,0.0008138528280327,0.0008146979533282,0.0035620909090909,2.0225888324873097e-07,-5.649350649350649e-09,0.0
5/2/2023,9:46 AM,30.0,0.0,-1.064789,0.042729649,0.020364285,1.1963489,0.042584797,0.000170842,350.82129,350.98172,350.62129,23.287,-5.546e-06,-1.0646935,0.000813743077509,0.0008145523527161,0.0035601896853146,1.7344365482233504e-07,-5.540459540459541e-09,0.0
5/2/2023,9:46 AM,30.0,0.0,-1.047887,0.042722798,0.020369722,1.1963489,0.042574031,0.000179324,350.82236,350.98172,350.62023,23.26,-5.437e-06,-1.0477712,0.0008136126071224,0.0008143464231063,0.0035611402097902,1.8205482233502537e-07,-5.4315684315684316e-09,0.0
5/2/2023,9:46 AM,30.0,0.0,-1.030986,0.042717143,0.020365372,1.1962729,0.042574249,0.000179977,350.82343,350.98172,350.62023,23.265,-4.785e-06,-1.0305448,0.0008135049133498,0.0008143505929609,0.0035603797202797,1.8271776649746198e-07,-4.780219780219781e-09,0.0
5/2/2023,9:46 AM,30.0,0.0,-1.014085,0.038023376,0.021613467,1.1962186,0.03803784,0.000184218,350.82343,350.98386,350.62023,23.332,-5.437e-06,-1.0140675,0.0007241168539325,0.0007275791889824,0.0037785781468531,1.870233502538071e-07,-5.4315684315684316e-09,0.0
